ISO 3166-1 numeric code,Location,Year,Sex,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+
104,         Myanmar,1977,Female,   2 433.049,   2 161.097,   1 894.426,   1 675.563,   1 518.164,   1 147.667,821.918,722.632,706.039,678.731,588.781,498.422,396.946,295.184,207.753,121.342,0,0,0,0,0
104,         Myanmar,1977,Male,   2 423.934,   2 130.920,   1 841.204,   1 605.919,   1 418.080,   1 089.830,813.456,693.009,670.129,643.121,549.184,451.381,341.962,238.454,156.224,83.776,0,0,0,0,0
104,         Myanmar,1980,Both,   5 080.204,   4 518.523,   4 042.943,   3 506.024,   3 099.335,   2 693.855,   1 889.694,   1 495.231,   1 351.785,   1 331.642,   1 216.968,998.773,813.984,578.285,391.509,227.16,0,0,0,0,0
104,         Myanmar,1980,Female,   2 540.924,   2 273.237,   2 041.232,   1 784.357,   1 589.356,   1 398.380,959.072,754.008,697.445,684.133,631.464,523.22,436.091,319.042,223.456,134.561,0,0,0,0,0
104,         Myanmar,1980,Male,   2 539.279,   2 245.286,   2 001.711,   1 721.669,   1 509.977,   1 295.476,930.622,741.225,654.339,647.509,585.503,475.552,377.894,259.242,168.052,92.599,0,0,0,0,0
104,         Myanmar,1983,Both,   5 331.669,   4 770.487,   4 300.977,   3 786.455,   3 279.857,   2 917.012,   2 342.462,   1 643.526,   1 380.463,   1 301.307,   1 250.337,   1 073.169,851.863,641.35,416.553,247.837,0,0,0,0,0
104,         Myanmar,1983,Female,   2 662.934,   2 395.643,   2 167.633,   1 919.111,   1 677.067,   1 507.746,   1 212.002,830.125,704.538,675.084,648.312,563.97,455.089,352.37,236.767,146.059,0,0,0,0,0
104,         Myanmar,1983,Male,   2 668.719,   2 374.834,   2 133.338,   1 867.341,   1 602.789,   1 409.270,   1 130.463,813.399,675.924,626.227,602.028,509.204,396.779,288.984,179.793,101.782,0,0,0,0,0
104,         Myanmar,1986,Both,   5 447.665,   4 986.055,   4 541.784,   4 069.385,   3 510.904,   3 072.898,   2 714.238,   1 955.953,   1 478.904,   1 292.409,   1 246.689,   1 134.013,906.574,695.741,458.979,266.918,0,0,0,0,0
104,         Myanmar,1986,Female,   2 718.238,   2 500.354,   2 285.449,   2 055.087,   1 788.858,   1 578.234,   1 413.026,   1 002.185,749.026,670.364,648.568,596.789,484.101,381.25,259.956,157.133,0,0,0,0,0
104,         Myanmar,1986,Male,   2 729.411,   2 485.688,   2 256.326,   2 014.293,   1 722.044,   1 494.665,   1 301.217,953.77,729.877,622.048,598.123,537.227,422.478,314.497,199.029,109.79,0,0,0,0,0
104,         Myanmar,1989,Both,   5 249.773,   5 218.403,   4 779.335,   4 318.516,   3 795.747,   3 258.078,   2 880.188,   2 417.808,   1 661.144,   1 344.289,   1 220.729,   1 159.055,981.239,731.639,513.545,287.681,0,0,0,0,0
104,         Myanmar,1989,Female,   2 617.290,   2 612.874,   2 400.786,   2 176.594,   1 923.849,   1 668.190,   1 487.885,   1 259.704,845.578,687.68,640.712,608.997,525.569,399.802,289.938,168.855,0,0,0,0,0
104,         Myanmar,1989,Male,   2 632.469,   2 605.519,   2 378.540,   2 141.915,   1 871.895,   1 589.891,   1 392.307,   1 158.109,815.563,656.608,580.022,550.061,455.675,331.842,223.614,118.831,0,0,0,0,0
104,         Myanmar,1992,Both,   4 990.191,   5 250.862,   5 010.040,   4 518.631,   4 018.919,   3 471.454,   3 017.868,   2 684.295,   2 024.864,   1 453.073,   1 226.377,   1 142.284,   1 023.002,788.056,547.779,323.908,150.787,54.664,12.621,1.712,0.078
104,         Myanmar,1992,Female,   2 484.299,   2 625.156,   2 511.859,   2 272.503,   2 029.770,   1 768.425,   1 551.022,   1 398.395,   1 048.569,740.73,639.175,604.098,547.53,430.86,308.094,189.037,91.864,34.845,8.505,1.225,0.062
104,         Myanmar,1992,Male,   2 505.920,   2 625.730,   2 498.199,   2 246.142,   1 989.161,   1 703.030,   1 466.844,   1 285.888,976.29,712.345,587.195,538.176,475.464,357.182,239.671,134.863,58.918,19.816,4.115,0.488,0.017
104,         Myanmar,1995,Both,   4 896.417,   5 020.032,   5 188.222,   4 732.378,   4 197.896,   3 686.967,   3 167.137,   2 795.571,   2 420.781,   1 669.526,   1 289.319,   1 122.146,   1 035.200,848.471,583.107,356.887,160.371,54.322,11.614,1.338,0.09
104,         Myanmar,1995,Female,   2 436.911,   2 507.816,   2 598.410,   2 375.740,   2 115.911,   1 869.388,   1 622.913,   1 445.233,   1 269.122,859.507,664.073,596.597,554.455,465.433,327.987,208.531,98.076,34.865,7.925,0.985,0.071
104,         Myanmar,1995,Male,   2 459.506,   2 512.216,   2 589.811,   2 356.639,   2 081.986,   1 817.579,   1 544.224,   1 350.338,   1 151.656,810.018,625.245,525.549,480.745,383.039,255.119,148.354,62.295,19.455,3.688,0.353,0.019
104,         Myanmar,1998,Both,   4 963.527,   4 861.869,   5 093.686,   4 984.557,   4 410.294,   3 897.850,   3 394.415,   2 937.043,   2 610.495,   2 073.763,   1 414.901,   1 144.789,   1 012.611,875.723,633.627,379.239,188.294,64.122,16.411,2.615,0.104
104,         Myanmar,1998,Female,   2 468.169,   2 425.561,   2 550.155,   2 507.363,   2 229.922,   1 979.867,   1 736.333,   1 517.177,   1 364.929,   1 089.240,730.433,602.253,547.741,479.435,356.815,220.285,114.042,40.655,10.919,1.839,0.082
104,         Myanmar,1998,Male,   2 495.355,   2 436.305,   2 543.530,   2 477.192,   2 180.372,   1 917.982,   1 658.082,   1 419.868,   1 245.569,984.524,684.468,542.536,464.871,396.289,276.813,158.955,74.252,23.465,5.493,0.776,0.022
104,         Myanmar,2001,Both,   5 161.441,   4 780.369,   4 897.883,   5 054.022,   4 623.592,   4 082.764,   3 607.965,   3 110.870,   2 729.565,   2 398.329,   1 687.527,   1 226.138,   1 008.995,878.593,675.189,411.596,203.689,71.103,16.181,2.062,0.121
104,         Myanmar,2001,Female,   2 564.969,   2 383.677,   2 447.930,   2 539.857,   2 340.598,   2 078.523,   1 845.486,   1 605.969,   1 421.192,   1 269.228,884.263,640.89,545.758,483.195,380.859,239.208,123.461,45.102,10.881,1.483,0.095
104,         Myanmar,2001,Male,   2 596.440,   2 396.667,   2 449.930,   2 514.146,   2 282.984,   2 004.236,   1 762.479,   1 504.907,   1 308.384,   1 129.120,803.272,585.253,463.249,395.412,294.344,172.399,80.236,26.004,5.3,0.579,0.027
104,         Myanmar,2004,Both,   5 324.623,   4 894.459,   4 743.483,   4 855.798,   4 772.531,   4 217.720,   3 749.187,   3 310.203,   2 855.433,   2 522.922,   2 085.689,   1 373.040,   1 046.386,861.156,694.225,448.742,215.983,80.44,18.491,3.055,0.141
104,         Myanmar,2004,Female,   2 644.103,   2 437.989,   2 368.230,   2 432.135,   2 409.628,   2 146.173,   1 916.738,   1 704.378,   1 485.623,   1 326.976,   1 111.682,721.678,558.92,478.126,391.091,261.593,130.23,50.839,12.254,2.142,0.109
104,         Myanmar,2004,Male,   2 680.516,   2 456.465,   2 375.252,   2 423.660,   2 362.902,   2 071.545,   1 832.449,   1 605.825,   1 369.809,   1 195.949,974.011,651.363,487.467,383.032,303.137,187.151,85.752,29.6,6.238,0.914,0.031
104,         Myanmar,2007,Both,   5 267.713,   5 058.495,   4 739.161,   4 617.276,   4 606.087,   4 346.805,   3 895.481,   3 474.735,   3 025.552,   2 631.535,   2 311.878,   1 684.201,   1 131.114,866.928,686.354,472.623,241.261,88.846,22.254,3.129,0.158
104,         Myanmar,2007,Female,   2 613.446,   2 517.013,   2 366.188,   2 313.687,   2 316.472,   2 204.742,   1 992.675,   1 788.135,   1 571.334,   1 380.379,   1 233.768,900.524,602.799,478.011,389.632,274.972,145.423,55.756,14.746,2.195,0.122
104,         Myanmar,2007,Male,   2 654.251,   2 541.465,   2 372.961,   2 303.576,   2 289.606,   2 142.059,   1 902.804,   1 686.601,   1 454.224,   1 251.163,   1 078.121,783.685,528.32,388.924,296.731,197.659,95.844,33.091,7.51,0.937,0.036
104,         Myanmar,2010,Both,   4 917.189,   5 224.538,   4 894.105,   4 587.917,   4 355.319,   4 243.712,   4 041.691,   3 631.519,   3 232.772,   2 780.326,   2 427.985,   2 040.499,   1 319.904,923.004,685.023,483.865,254.767,88.87,20.282,2.434,0.175
104,         Myanmar,2010,Female,   2 438.196,   2 596.596,   2 438.902,   2 299.831,   2 195.237,   2 137.014,   2 062.498,   1 870.450,   1 675.953,   1 457.460,   1 287.280,   1 103.847,709.976,503.964,391.302,282.689,155.165,56.08,13.591,1.753,0.135
104,         Myanmar,2010,Male,   2 478.993,   2 627.942,   2 455.202,   2 288.085,   2 160.082,   2 106.698,   1 979.193,   1 761.069,   1 556.820,   1 322.866,   1 140.704,936.654,609.926,419.04,293.723,201.177,99.602,32.79,6.691,0.68,0.04
104,         Myanmar,2013,Both,   4 615.458,   5 082.108,   5 113.293,   4 713.390,   4 411.271,   4 205.530,   4 066.303,   3 799.321,   3 419.942,   2 988.331,   2 555.112,   2 205.079,   1 657.416,   1 016.709,703.082,479.944,276.755,107.33,26.987,4.642,0.193
104,         Myanmar,2013,Female,   2 289.867,   2 524.571,   2 545.636,   2 357.232,   2 221.368,   2 121.504,   2 056.237,   1 948.104,   1 768.733,   1 560.880,   1 351.637,   1 187.984,906.581,555.32,396.525,282.382,166.596,67.555,17.621,3.211,0.148
104,         Myanmar,2013,Male,   2 325.579,   2 557.520,   2 567.644,   2 356.147,   2 189.895,   2 084.020,   2 010.061,   1 851.216,   1 651.210,   1 427.456,   1 203.484,   1 017.107,750.846,461.396,306.564,197.569,110.162,39.777,9.364,1.434,0.045
104,         Myanmar,2016,Both,   4 537.810,   4 766.806,   5 171.470,   4 918.345,   4 552.292,   4 248.147,   4 083.191,   3 893.905,   3 595.101,   3 207.358,   2 732.275,   2 328.600,   1 935.061,   1 237.144,764.385,487.717,280.002,113.993,27.832,3.572,0.217
104,         Myanmar,2016,Female,   2 253.190,   2 367.918,   2 571.911,   2 455.256,   2 285.525,   2 148.710,   2 057.026,   1 982.926,   1 851.493,   1 669.001,   1 440.914,   1 246.627,   1 063.628,683.492,428.413,286.355,169.821,71.839,18.419,2.521,0.166
104,         Myanmar,2016,Male,   2 284.628,   2 398.896,   2 599.567,   2 463.094,   2 266.770,   2 099.439,   2 026.167,   1 910.981,   1 743.607,   1 538.356,   1 291.356,   1 081.965,871.425,553.644,335.969,201.358,110.177,42.151,9.412,1.051,0.051
104,         Myanmar,2019,Both,   4 496.753,   4 560.248,   4 926.642,   5 142.860,   4 716.617,   4 387.166,   4 130.924,   3 982.452,   3 744.384,   3 393.326,   2 954.102,   2 468.028,   2 061.884,   1 555.037,867.196,511.995,279.575,120.007,31.564,5.129,0.249
104,         Myanmar,2019,Female,   2 232.787,   2 267.190,   2 449.391,   2 563.551,   2 364.357,   2 213.309,   2 092.533,   2 012.386,   1 920.921,   1 759.457,   1 551.411,   1 318.509,   1 125.295,871.966,488.047,297.125,170.892,75.237,20.831,3.53,0.19
104,         Myanmar,2019,Male,   2 263.968,   2 293.060,   2 477.252,   2 579.312,   2 352.261,   2 173.857,   2 038.394,   1 970.065,   1 823.462,   1 633.870,   1 402.690,   1 149.518,936.586,683.068,379.147,214.87,108.682,44.766,10.735,1.599,0.06
608,         Philippines,1950,Both,   3 252.169,   2 640.044,   2 207.322,   1 878.605,   1 450.332,   1 323.047,   1 135.652,   1 051.495,911.836,694.078,564.712,445.163,359.089,280.945,197.792,120.612,0,0,0,0,0
608,         Philippines,1950,Female,   1 567.839,   1 285.527,   1 088.346,914.324,733.451,686.834,585.048,532.897,445.128,333.014,281.758,253.189,215.857,173.528,122.701,76.792,0,0,0,0,0
608,         Philippines,1950,Male,   1 684.329,   1 354.518,   1 118.976,964.282,716.881,636.212,550.604,518.596,466.708,361.063,282.954,191.975,143.232,107.417,75.09,43.82,0,0,0,0,0
608,         Philippines,1953,Both,   4 006.718,   2 907.144,   2 427.294,   2 050.121,   1 670.780,   1 351.302,   1 226.613,   1 070.880,981.229,799.609,607.103,486.56,375.562,291.034,207.155,127.109,0,0,0,0,0
608,         Philippines,1953,Female,   1 951.469,   1 404.253,   1 189.483,   1 005.882,820.909,693.925,636.788,548.914,491.241,387.151,294.41,256.342,222.676,179.032,129.842,80.417,0,0,0,0,0
608,         Philippines,1953,Male,   2 055.270,   1 502.911,   1 237.820,   1 044.248,849.876,657.37,589.817,521.961,489.986,412.462,312.696,230.211,152.874,111.988,77.303,46.684,0,0,0,0,0
608,         Philippines,1956,Both,   4 643.172,   3 299.726,   2 675.659,   2 240.478,   1 903.785,   1 470.124,   1 303.013,   1 124.389,   1 023.506,898.537,683.438,533.611,406.731,306.489,218.76,133.825,0,0,0,0,0
608,         Philippines,1956,Female,   2 273.184,   1 591.703,   1 298.495,   1 103.872,927.338,736.973,674.878,581.128,522.299,443.933,330.756,265.507,229.404,186.61,137.822,85.273,0,0,0,0,0
608,         Philippines,1956,Male,   2 370.012,   1 708.050,   1 377.180,   1 136.614,976.457,733.148,628.122,543.25,501.202,454.606,352.687,268.105,177.312,119.863,80.925,48.54,0,0,0,0,0
608,         Philippines,1959,Both,   4 892.832,   4 040.095,   2 953.904,   2 493.980,   2 078.479,   1 728.225,   1 344.895,   1 231.669,   1 051.482,962.246,796.047,582.265,451.261,326.623,230.246,142.621,0,0,0,0,0
608,         Philippines,1959,Female,   2 389.737,   1 968.085,   1 423.622,   1 218.328,   1 024.262,844.618,686.409,640.43,541.502,487.602,390.463,284.857,235.516,195.049,144.118,91.866,0,0,0,0,0
608,         Philippines,1959,Male,   2 503.093,   2 072.006,   1 530.278,   1 275.650,   1 054.215,883.606,658.487,591.24,509.982,474.644,405.582,297.407,215.745,131.577,86.13,50.757,0,0,0,0,0
608,         Philippines,1962,Both,   5 130.540,   4 623.483,   3 531.544,   2 730.968,   2 294.497,   1 934.459,   1 522.135,   1 285.591,   1 128.383,995.709,878.345,669.714,491.059,357.814,243.539,151.277,0,0,0,0,0
608,         Philippines,1962,Female,   2 498.092,   2 261.857,   1 710.854,   1 321.406,   1 129.022,946.267,755.742,664.171,586.092,512.132,440.888,328.765,246.091,200.064,150.866,97.317,0,0,0,0,0
608,         Philippines,1962,Male,   2 632.442,   2 361.623,   1 820.685,   1 409.560,   1 165.472,988.189,766.393,621.424,542.292,483.579,437.456,340.949,244.97,157.754,92.676,53.964,0,0,0,0,0
608,         Philippines,1965,Both,   5 600.997,   4 850.210,   4 223.043,   3 070.106,   2 534.861,   2 100.966,   1 766.194,   1 350.796,   1 219.119,   1 028.888,926.713,768.416,544.135,395.445,262.256,159.02,0,0,0,0,0
608,         Philippines,1965,Female,   2 731.844,   2 367.135,   2 062.306,   1 479.933,   1 234.931,   1 037.254,861.025,684.073,634.354,533.295,475.528,383.407,270.128,206.758,157.306,101.677,0,0,0,0,0
608,         Philippines,1965,Male,   2 869.152,   2 483.075,   2 160.737,   1 590.173,   1 299.929,   1 063.711,905.168,666.724,584.762,495.594,451.186,385.011,274.007,188.687,104.95,57.344,0,0,0,0,0
608,         Philippines,1968,Both,   5 989.244,   5 212.142,   4 597.309,   3 722.589,   2 730.489,   2 301.252,   1 922.424,   1 554.141,   1 243.864,   1 112.368,944.627,828.369,629.161,425.087,287.65,168.851,0,0,0,0,0
608,         Philippines,1968,Female,   2 922.191,   2 542.181,   2 245.588,   1 810.658,   1 319.193,   1 130.769,946.17,765.889,641.55,581.889,490.891,424.267,315.385,216.616,160.292,106.909,0,0,0,0,0
608,         Philippines,1968,Male,   3 067.065,   2 669.972,   2 351.730,   1 911.941,   1 411.307,   1 170.487,976.254,788.253,602.305,530.469,453.729,404.096,313.777,208.469,127.35,61.935,0,0,0,0,0
608,         Philippines,1971,Both,   6 319.441,   5 601.341,   4 912.186,   4 310.190,   3 157.832,   2 508.924,   2 083.215,   1 759.499,   1 346.869,   1 176.891,990.576,864.084,706.931,481.499,315.065,184.105,0,0,0,0,0
608,         Philippines,1971,Female,   3 083.427,   2 733.251,   2 397.085,   2 107.677,   1 528.228,   1 222.250,   1 031.379,861.076,679.217,615.335,519.834,451.566,362.121,245.199,167.497,111.102,0,0,0,0,0
608,         Philippines,1971,Male,   3 236.018,   2 868.092,   2 515.104,   2 202.514,   1 629.607,   1 286.676,   1 051.835,898.423,667.65,561.551,470.738,412.515,344.81,236.3,147.566,73,0,0,0,0,0
608,         Philippines,1974,Both,   6 715.954,   5 963.750,   5 298.561,   4 623.939,   3 862.566,   2 741.193,   2 295.765,   1 903.427,   1 572.481,   1 205.281,   1 079.443,883.37,755.841,560.118,342.904,203.448,0,0,0,0,0
608,         Philippines,1974,Female,   3 277.275,   2 911.370,   2 585.626,   2 258.855,   1 887.775,   1 326.740,   1 128.128,943.857,773.791,622.017,570.682,466.645,397.583,289.595,179.825,114.83,0,0,0,0,0
608,         Philippines,1974,Male,   3 438.684,   3 052.386,   2 712.940,   2 365.086,   1 974.792,   1 414.456,   1 167.637,959.571,798.689,583.262,508.756,416.721,358.254,270.522,163.079,88.617,0,0,0,0,0
608,         Philippines,1977,Both,   7 179.102,   6 336.203,   5 659.728,   4 963.195,   4 327.802,   3 285.039,   2 488.392,   2 080.151,   1 744.264,   1 354.966,   1 116.986,944.085,778.277,616.044,397.234,221.012,0,0,0,0,0
608,         Philippines,1977,Female,   3 505.060,   3 094.598,   2 763.028,   2 423.838,   2 121.085,   1 600.180,   1 212.725,   1 031.986,861.111,681.3,588.307,504.104,416.383,326.693,209.54,120.953,0,0,0,0,0
608,         Philippines,1977,Male,   3 674.044,   3 241.605,   2 896.701,   2 539.359,   2 206.718,   1 684.861,   1 275.668,   1 048.165,883.152,673.666,528.677,439.979,361.893,289.349,187.694,100.058,0,0,0,0,0
608,         Philippines,1980,Both,   7 677.810,   6 728.024,   6 027.702,   5 349.795,   4 618.681,   3 938.539,   2 791.106,   2 286.059,   1 886.352,   1 569.769,   1 172.183,   1 020.639,807.605,654.807,457.774,246.706,0,0,0,0,0
608,         Philippines,1980,Female,   3 752.342,   3 288.013,   2 944.096,   2 612.762,   2 260.980,   1 935.050,   1 356.892,   1 124.807,941.93,776.35,606.541,547.371,436.82,356.092,246.78,134.94,0,0,0,0,0
608,         Philippines,1980,Male,   3 925.467,   3 440.011,   3 083.605,   2 737.034,   2 357.702,   2 003.488,   1 434.213,   1 161.253,944.42,793.419,565.641,473.268,370.787,298.715,210.993,111.765,0,0,0,0,0
608,         Philippines,1983,Both,   8 179.003,   7 214.042,   6 401.497,   5 717.110,   4 997.610,   4 317.233,   3 435.073,   2 480.939,   2 079.710,   1 716.087,   1 355.871,   1 040.607,875.995,667.681,496.857,291.221,0,0,0,0,0
608,         Philippines,1983,Female,   3 998.099,   3 528.005,   3 128.114,   2 793.901,   2 446.244,   2 122.123,   1 685.652,   1 211.097,   1 034.318,858.054,683.021,554.4,478.836,368.231,275.005,160.576,0,0,0,0,0
608,         Philippines,1983,Male,   4 180.904,   3 686.038,   3 273.383,   2 923.209,   2 551.366,   2 195.112,   1 749.423,   1 269.843,   1 045.393,858.032,672.849,486.208,397.159,299.45,221.85,130.645,0,0,0,0,0
608,         Philippines,1986,Both,   8 684.799,   7 734.922,   6 834.389,   6 089.103,   5 383.552,   4 642.096,   4 008.283,   2 897.313,   2 282.026,   1 871.757,   1 542.552,   1 134.553,928.989,706.595,522.499,329.185,0,0,0,0,0
608,         Philippines,1986,Female,   4 242.715,   3 785.781,   3 341.979,   2 977.059,   2 635.867,   2 279.871,   1 978.074,   1 417.242,   1 125.556,941.608,772.483,591.296,508.447,394.255,295.51,186.198,0,0,0,0,0
608,         Philippines,1986,Male,   4 442.088,   3 949.145,   3 492.415,   3 112.048,   2 747.687,   2 362.227,   2 030.207,   1 480.072,   1 156.470,930.147,770.068,543.257,420.538,312.336,226.987,142.984,0,0,0,0,0
608,         Philippines,1989,Both,   9 280.684,   8 237.335,   7 338.212,   6 465.534,   5 736.274,   5 019.470,   4 312.868,   3 569.832,   2 501.132,   2 068.854,   1 673.275,   1 327.681,951.817,772.62,536.05,356.221,0,0,0,0,0
608,         Philippines,1989,Female,   4 530.526,   4 030.873,   3 591.699,   3 162.603,   2 810.604,   2 466.174,   2 127.464,   1 764.486,   1 226.416,   1 033.775,849.842,676.276,515.745,435.289,307.387,207.213,0,0,0,0,0
608,         Philippines,1989,Male,   4 750.166,   4 206.467,   3 746.516,   3 302.935,   2 925.673,   2 553.297,   2 185.405,   1 805.346,   1 274.718,   1 035.078,823.431,651.401,436.067,337.324,228.657,149.005,0,0,0,0,0
608,         Philippines,1992,Both,   9 770.793,   8 779.884,   7 833.403,   6 906.919,   6 081.476,   5 368.278,   4 644.544,   4 015.163,   3 016.660,   2 246.922,   1 834.036,   1 473.808,   1 075.202,797.676,579.781,369.383,196.341,68.329,14.645,2.149,0.094
608,         Philippines,1992,Female,   4 766.646,   4 293.800,   3 836.072,   3 383.171,   2 983.123,   2 640.619,   2 292.096,   1 991.954,   1 490.052,   1 114.855,932.766,754.948,568.57,449.135,336.556,218.514,116.706,40.299,8.801,1.365,0.066
608,         Philippines,1992,Male,   5 004.155,   4 486.090,   3 997.336,   3 523.751,   3 098.356,   2 727.661,   2 352.447,   2 023.210,   1 526.609,   1 132.066,901.267,718.857,506.626,348.535,243.219,150.865,79.634,28.029,5.845,0.785,0.028
608,         Philippines,1995,Both,   10 066.802,   9 349.073,   8 353.135,   7 415.389,   6 458.095,   5 697.440,   5 001.813,   4 293.716,   3 637.495,   2 533.592,   2 023.491,   1 602.998,   1 249.319,843.096,628.716,387.717,206.05,72.344,13.767,1.565,0.102
608,         Philippines,1995,Female,   4 911.654,   4 569.046,   4 089.146,   3 635.193,   3 171.431,   2 807.117,   2 471.979,   2 130.244,   1 813.426,   1 254.735,   1 021.711,830.94,652.173,468.472,368.479,233.712,126.614,43.839,8.226,0.954,0.068
608,         Philippines,1995,Male,   5 155.149,   4 780.026,   4 263.989,   3 780.196,   3 286.664,   2 890.323,   2 529.831,   2 163.472,   1 824.068,   1 278.856,   1 001.780,772.058,597.149,374.624,260.237,154.005,79.437,28.504,5.541,0.612,0.034
608,         Philippines,1998,Both,   10 441.047,   9 774.200,   8 931.717,   7 880.393,   6 898.569,   6 017.973,   5 320.954,   4 629.293,   3 976.185,   3 121.216,   2 189.441,   1 765.924,   1 364.551,978.489,641.016,429.919,218.838,89.293,21.479,3.073,0.125
608,         Philippines,1998,Female,   5 092.933,   4 773.301,   4 368.168,   3 863.632,   3 391.857,   2 968.206,   2 633.652,   2 299.205,   1 986.201,   1 562.119,   1 099.085,913.411,721.713,530.544,374.328,261.337,135.495,55.2,12.884,1.831,0.078
608,         Philippines,1998,Male,   5 348.148,   5 000.928,   4 563.572,   4 016.779,   3 506.725,   3 049.773,   2 687.302,   2 330.088,   1 989.978,   1 559.091,   1 090.351,852.498,642.82,447.927,266.666,168.562,83.333,34.09,8.595,1.242,0.047
608,         Philippines,2001,Both,   10 927.265,   10 097.292,   9 433.851,   8 401.071,   7 356.161,   6 378.247,   5 618.111,   4 951.213,   4 253.946,   3 632.682,   2 557.556,   1 933.030,   1 491.383,   1 111.353,707.242,456.81,237.918,93.605,23.587,2.832,0.16
608,         Philippines,2001,Female,   5 330.530,   4 932.754,   4 612.496,   4 117.935,   3 620.568,   3 151.349,   2 786.607,   2 464.418,   2 127.059,   1 831.494,   1 288.255,994.203,794.754,602.244,405.876,279.61,150.023,59.302,14.551,1.687,0.096
608,         Philippines,2001,Male,   5 596.702,   5 164.508,   4 821.331,   4 283.117,   3 735.581,   3 226.894,   2 831.505,   2 486.797,   2 126.892,   1 801.200,   1 269.307,938.839,696.646,509.127,301.386,177.219,87.907,34.309,9.036,1.146,0.064
608,         Philippines,2004,Both,   11 371.490,   10 518.034,   9 787.358,   8 963.459,   7 790.967,   6 794.752,   5 911.865,   5 238.249,   4 578.591,   3 897.460,   3 155.879,   2 115.189,   1 648.952,   1 210.249,829.765,471.122,264.857,98.117,27.408,4.524,0.206
608,         Philippines,2004,Female,   5 548.120,   5 139.654,   4 785.838,   4 391.714,   3 836.459,   3 363.913,   2 938.692,   2 614.315,   2 294.728,   1 967.914,   1 608.586,   1 084.413,875.77,666.767,468.254,287.501,169.069,62.837,17.249,2.735,0.121
608,         Philippines,2004,Male,   5 823.246,   5 378.273,   5 001.421,   4 571.666,   3 954.462,   3 430.821,   2 973.170,   2 623.946,   2 283.884,   1 929.579,   1 547.338,   1 030.816,773.246,543.556,361.576,183.684,95.832,35.294,10.163,1.79,0.085
608,         Philippines,2007,Both,   11 284.852,   10 706.888,   10 136.062,   9 286.200,   8 184.009,   7 213.081,   6 345.455,   5 635.090,   4 971.707,   4 246.493,   3 523.414,   2 600.540,   1 828.757,   1 365.972,967.422,567.802,281.232,113.261,29.934,5.055,0.264
608,         Philippines,2007,Female,   5 498.176,   5 208.178,   4 955.020,   4 552.670,   4 026.484,   3 559.858,   3 138.919,   2 796.969,   2 476.176,   2 127.241,   1 784.040,   1 334.358,964.188,751.604,550.219,340.069,180.021,73.665,19.141,3.139,0.155
608,         Philippines,2007,Male,   5 786.662,   5 498.696,   5 181.034,   4 733.522,   4 157.520,   3 653.219,   3 206.533,   2 838.121,   2 495.531,   2 119.254,   1 739.379,   1 266.188,864.577,614.378,417.212,227.741,101.216,39.597,10.794,1.919,0.109
608,         Philippines,2010,Both,   10 965.630,   10 499.597,   10 309.451,   9 786.649,   8 501.025,   7 496.451,   6 823.581,   6 062.443,   5 501.824,   4 712.450,   3 924.121,   3 028.332,   2 237.140,   1 516.531,   1 152.079,719.152,343.264,115.608,26.897,4.071,0.328
608,         Philippines,2010,Female,   5 352.271,   5 066.898,   5 003.506,   4 808.830,   4 185.488,   3 705.955,   3 357.287,   2 987.082,   2 716.845,   2 335.357,   1 960.879,   1 533.850,   1 171.670,827.484,657.555,428.58,221.042,76.114,17.368,2.533,0.193
608,         Philippines,2010,Male,   5 613.356,   5 432.701,   5 305.945,   4 977.820,   4 315.537,   3 790.496,   3 466.295,   3 075.359,   2 784.979,   2 377.094,   1 963.240,   1 494.483,   1 065.470,689.047,494.523,290.571,122.222,39.494,9.527,1.538,0.135
608,         Philippines,2013,Both,   11 240.688,   10 702.856,   10 388.867,   10 100.473,   9 208.580,   7 938.768,   7 114.639,   6 426.850,   5 737.007,   5 093.380,   4 264.208,   3 414.644,   2 530.727,   1 750.325,   1 173.430,806.097,402.822,143.736,35.974,6.578,0.383
608,         Philippines,2013,Female,   5 486.662,   5 193.647,   5 013.575,   4 928.332,   4 537.367,   3 922.513,   3 520.177,   3 169.718,   2 839.411,   2 532.273,   2 138.649,   1 736.733,   1 320.166,951.921,669.426,479.077,250.288,94.867,23.322,4.146,0.223
608,         Philippines,2013,Male,   5 754.104,   5 509.311,   5 375.417,   5 172.214,   4 671.237,   4 016.268,   3 594.468,   3 257.146,   2 897.599,   2 561.100,   2 125.537,   1 677.867,   1 210.501,798.327,503.923,326.946,152.487,48.843,12.647,2.432,0.16
608,         Philippines,2016,Both,   11 530.401,   10 985.869,   10 510.028,   10 239.480,   9 755.377,   8 537.098,   7 462.597,   6 770.755,   6 010.751,   5 409.431,   4 614.437,   3 785.460,   2 865.648,   2 028.985,   1 287.321,856.89,458.9,166.744,38.32,5.298,0.432
608,         Philippines,2016,Female,   5 598.498,   5 375.361,   5 082.443,   4 963.288,   4 796.411,   4 219.407,   3 707.711,   3 354.176,   2 982.156,   2 698.380,   2 322.495,   1 935.031,   1 496.177,   1 101.707,732.948,512.987,284.317,107.985,25.093,3.28,0.25
